"file","metabolite","quantMasses","intensity","rt","ri"
"e18061cz_44.cdf","c12","71;85;99",132212864,710.6,1200
"e18061cz_44.cdf","c15","71;85;99",193843083,1114.2,1500
"e18061cz_44.cdf","c17","71;85;99",153752402,1321.8,1700
"e18061cz_44.cdf","c19","71;85;99",242659637,1499,1900
"e18061cz_44.cdf","c22","71;85;99",195995235,1682.4,2200
"e18061cz_44.cdf","c28","71;85;99",126494243,1932.8,2800
"e18061cz_44.cdf","c32","71;85;99",159350274,2067.2,3200
"e18061cz_44.cdf","c36","71;85;99",88998182,2250.2,3600
"e18061cz_45.cdf","c10","71;85;99",153124342,407.4,1000
"e18061cz_45.cdf","c12","71;85;99",130608245,710.4,1200
"e18061cz_45.cdf","c15","71;85;99",203457136,1114.2,1500
"e18061cz_45.cdf","c17","71;85;99",155973297,1321.8,1700
"e18061cz_45.cdf","c19","71;85;99",222162805,1499,1900
"e18061cz_45.cdf","c22","71;85;99",214326954,1682.4,2200
"e18061cz_45.cdf","c28","71;85;99",141441813,1933,2800
"e18061cz_45.cdf","c32","71;85;99",140295812,2067.2,3200
"e18061cz_45.cdf","c36","71;85;99",99924588,2250.6,3600
"e18061cz_46.cdf","c10","71;85;99",122373159,406.8,1000
"e18061cz_46.cdf","c12","71;85;99",104393072,710.2,1200
"e18061cz_46.cdf","c15","71;85;99",154932735,1114,1500
"e18061cz_46.cdf","c17","71;85;99",144316238,1321.8,1700
"e18061cz_46.cdf","c19","71;85;99",193820608,1499,1900
"e18061cz_46.cdf","c22","71;85;99",148828525,1682.4,2200
"e18061cz_46.cdf","c28","71;85;99",99358890,1932.8,2800
"e18061cz_46.cdf","c32","71;85;99",82901326,2067,3200
"e18061cz_46.cdf","c36","71;85;99",66787945,2250.2,3600
"e18061cz_47.cdf","c10","71;85;99",160714723,407.6,1000
"e18061cz_47.cdf","c12","71;85;99",140724724,710.6,1200
"e18061cz_47.cdf","c15","71;85;99",209329514,1114.2,1500
"e18061cz_47.cdf","c17","71;85;99",191155534,1321.8,1700
"e18061cz_47.cdf","c19","71;85;99",266834836,1499.2,1900
"e18061cz_47.cdf","c22","71;85;99",225582831,1682.4,2200
"e18061cz_47.cdf","c28","71;85;99",161123323,1932.8,2800
"e18061cz_47.cdf","c32","71;85;99",149263948,2067.2,3200
"e18061cz_47.cdf","c36","71;85;99",105910679,2250.8,3600
"e18061cz_48.cdf","c10","71;85;99",158920270,407.2,1000
"e18061cz_48.cdf","c12","71;85;99",134726219,710.4,1200
"e18061cz_48.cdf","c15","71;85;99",15434949,1098.4,1500
"e18061cz_48.cdf","c17","71;85;99",164171660,1321.8,1700
"e18061cz_48.cdf","c19","71;85;99",252786539,1499.2,1900
"e18061cz_48.cdf","c22","71;85;99",204340492,1682.4,2200
"e18061cz_48.cdf","c28","71;85;99",127687313,1932.8,2800
"e18061cz_48.cdf","c32","71;85;99",129304656,2067.2,3200
"e18061cz_48.cdf","c36","71;85;99",92981661,2250.6,3600
"e18061cz_50.cdf","c10","71;85;99",159967903,408,1000
"e18061cz_50.cdf","c12","71;85;99",132044058,710.4,1200
"e18061cz_50.cdf","c15","71;85;99",193281150,1114,1500
"e18061cz_50.cdf","c17","71;85;99",144307126,1321.8,1700
"e18061cz_50.cdf","c19","71;85;99",204029288,1498.8,1900
"e18061cz_50.cdf","c22","71;85;99",194676992,1682.4,2200
"e18061cz_50.cdf","c28","71;85;99",135905160,1932.8,2800
"e18061cz_50.cdf","c32","71;85;99",111673583,2067.4,3200
"e18061cz_50.cdf","c36","71;85;99",93946818,2250.4,3600
"e18061cz_51.cdf","c10","71;85;99",161779715,407.6,1000
"e18061cz_51.cdf","c12","71;85;99",137769617,710.4,1200
"e18061cz_51.cdf","c15","71;85;99",201933928,1114.2,1500
"e18061cz_51.cdf","c17","71;85;99",180681752,1321.8,1700
"e18061cz_51.cdf","c19","71;85;99",7709997,1504.6,1900
"e18061cz_51.cdf","c22","71;85;99",204053976,1682.4,2200
"e18061cz_51.cdf","c28","71;85;99",145847544,1932.8,2800
"e18061cz_51.cdf","c32","71;85;99",148157780,2067,3200
"e18061cz_51.cdf","c36","71;85;99",91217894,2249.8,3600
"e18061cz_52.cdf","c10","71;85;99",155304760,407,1000
"e18061cz_52.cdf","c12","71;85;99",144320286,710.8,1200
"e18061cz_52.cdf","c15","71;85;99",228563809,1114.2,1500
"e18061cz_52.cdf","c17","71;85;99",181304987,1321.8,1700
"e18061cz_52.cdf","c19","71;85;99",255522283,1499,1900
"e18061cz_52.cdf","c22","71;85;99",243541071,1682.6,2200
"e18061cz_52.cdf","c28","71;85;99",154913332,1932.8,2800
"e18061cz_52.cdf","c32","71;85;99",181190842,2067,3200
"e18061cz_52.cdf","c36","71;85;99",111466929,2250.6,3600
"e18061cz_53.cdf","c10","71;85;99",160609516,407.8,1000
"e18061cz_53.cdf","c12","71;85;99",137934025,710.6,1200
"e18061cz_53.cdf","c15","71;85;99",208116113,1114,1500
"e18061cz_53.cdf","c17","71;85;99",201654835,1321.8,1700
"e18061cz_53.cdf","c19","71;85;99",269015503,1499.2,1900
"e18061cz_53.cdf","c22","71;85;99",207488972,1682.4,2200
"e18061cz_53.cdf","c28","71;85;99",155673003,1932.8,2800
"e18061cz_53.cdf","c32","71;85;99",159417550,2067,3200
"e18061cz_53.cdf","c36","71;85;99",99272618,2250.4,3600
"e18061cz_54.cdf","c10","71;85;99",152574771,407.6,1000
"e18061cz_54.cdf","c12","71;85;99",131815982,710.4,1200
"e18061cz_54.cdf","c15","71;85;99",14580880,1098.4,1500
"e18061cz_54.cdf","c17","71;85;99",213239923,1321.8,1700
"e18061cz_54.cdf","c19","71;85;99",298167075,1499.4,1900
"e18061cz_54.cdf","c22","71;85;99",201905151,1682.4,2200
"e18061cz_54.cdf","c28","71;85;99",187260122,1932.8,2800
"e18061cz_54.cdf","c32","71;85;99",116276700,2067,3200
"e18061cz_54.cdf","c36","71;85;99",87096775,2250.2,3600
